@user-oy3fi2tk3g,사랑조차 제대로 이루어지지 않고 사는 이나라에 우리는 무슨 정으로 살아가야하나 노래 듣다보니 이런생각이..
@cocomom.s2,아홉수에 묵삼재.. 일이 하나도 풀리지 않고.. 더 더 아프고 힘든일들의 연속이다 너무 너무 지친다 이렇게 살고 싶지 않은데... 나 잘 살수 있겠지 잘 하고 싶다 다 잘 하고 싶다 지난날들을 반성한다고 반성하는데 여전히도 제자리걸음인거같다  다 이렇게 살아가는걸까 아님 진짜 내 문제가 큰 걸까 어디서 부터 어떻게 풀어 나가야할까 많은걸 겪었음에도.. 그 모든것들이 버겁고 어렵다 무섭고 두렵다 외롭다
@notsleeping2259,내가 힘든걸 가족이 알면 더 힘들꺼야
@user-cc7dz9rv7b,"처음 한계에 부딪혔을 때는 생각보다 더 아팠고, 다시 일어날 때는 용기보다는 겁이란 것이 더 무거웠다. 그렇게 상처가 아물기도 전에 그 과정을 반복해야만 했고, 나중에는 무뎌져서 아무렇지 않은 내가 무서웠다. 주변에서도 처음에는 ""괜찮아?""라는 걱정 섞인 말을 하였지만, 나중에는 ""괜찮아"" 라고 나를 납득시키려 했다.그래서일까? 나는 괜찮다고 남의 아픔을 마치 이미 경험한 듯, 그래서 당연하다는 듯 말하는 어른보다는 괜찮냐고 걱정하며 안아주고 온기를 나눠 주는 어른이 되고 싶다.당신의 하루는 괜찮은가요? 괴롭지는 않나요? 만약 지칠대로 지쳐서, 눈에 자국만 선명한 요즘이라도. 본인 스스로 만큼은 내려놓지 말아줘요. 부탁이니까."
@brand_1R,"보고싶은 이 밤은 왜 끝 없이 이어지는가내 아쉬운 마음은 왜 끝 없이 너에게 닿지 않는가 ,, 이젠 놔 주어야 하는데 쉽지 않은가"
@yeah-ww9bp,진짜 힘든데 관둘 수 있는 용기도 없고 후회할 것 같다는 막연함과 이 길이 아니면 진짜 아무것도 아닌 내가 너무 싫어서 시험기간만 되면 너무 힘들다. 맨날 울고 불안해하고 자기비하하고 나중을 보면 아무것도 아닐 이 시간을 어떻게든 피하고 싶어서 애쓰는 모양새가 너무 볼품없다. 누군가한테 계속 기대고 싶은데 다른 사람한테는 멀쩡한 척하면서 부모님만 상처주고 어쩌다 한 번 다른 사람들에게 내 진짜 마음을 보여주면 다시는 내 마음을 열지 않는다. 내 자신이 너무 창피하고 나로 인해 누군가가 곤란해하는 모습을 상상하면 더 괴로워서. 이제는 다 그만하고 싶어. 그만 힘들고 싶어. 그만 불안하고 싶어. 그만 초조하고 싶어. 그냥 다 그만하고 싶어. 애초에 시작하지 않았으면 좋았을텐데.
@sja1515,고등학교 진학 후 입시 문제와 친구 문제로 너무마음이 많이 상처 입은것 같아 너무 우울하고 너무 힘든데 조금은 위로가 되네요…
@omi4944,"졸업하고 취업했다고 좋아하며 열심히 해야지 다짐한지 얼마지나지 않아 별것도아닌것에 지쳐 결국 퇴사했다.다른사람은 잘버텨내고 일어서는데 난 또 혼자 넘어지고 일어서지 못하는거 같아 한참을 울었다.내 자신이 너무 한심해서좋아하는것도 잘하는것도 없이 살아온 내가 뭘 할 수 있을까 생각하니 끝도 없이 보이지않는 바닥으로 가라앉는 기분이 들어 괜찮다고 조금은 뒤쳐져도 괜찮다고 내게 이야기해주고싶다 괜찮아, 느리면 어때 넘어지면 어떻고 다시 일어서는 법을 배워보자"
@user-cn4kp2oc6q,아 진짜 내 원픽들...
@user-qn3td3zv7m,사람은 너무 차갑고 사랑은 너무 뜨거워혼자는 외롭고 둘은 복잡해나의 매일은 힘들고 지쳐 생각은 부정적이라서 날 싫어하게 만들어 그래도 들키지않을려고 미소를 띄어 그래야 너희가 웃으니까
@user-mf9bl6ty1s,인생이 지치고 힘들때 내옆에 아무도 없다는게 너무 허무하다
@Ryubin0718,나를.....나를.........제발!...놔줬으면 좋겠다........00야 우리 다른 반 되어도 함께 있기로 약속했잖아....왜 벌서 떠나면 어떻게?.......우리......우리 아직 할일 많아....하필 니 생일날 떠나면 어떻게? 내가 곧갈게 기다려 알겠지ㅎㅎ 좀만 좀만더 기다려줘 00아 사랑해..♡
@user-ub9so4sy6f,진짜 힘내려고 하고 애도 써보고 근데 계속 힘든거같아요 그러면 그만 해도 되지않을까 자꾸 그런생각이 들어요 그래서 힐링하러 들렀어요
@Ya-dd6dj,수능 한번 보자고 하는 짓들이 너무 힘들다.. 다 놔버리고 싶고 수능 성공할지도 의문인데 내가 이렇게 힘든게 너무 싫다..노력들..의미 있는거겠지 너무 힘들어
@hhi6100,아무나 내가 죽질 않길 바래줘..제발..잘 살고싶었는데 이렇게 끝날까봐 겁나
@user-gu2yc9wi5n,왜 노력해도 이렇게 힘들게 인생을 보내고 있을까왜 버티고 살아가는 힘도 없게 태어났을까조금만 더 버티고 살아가는 힘이라도 있으면 나는 자신이 민망하지 않을거 같아그냥 옆에 있어주고 안아주고 사람의 따뜻함을 느껴지고싶고 이런 나 였어도 괜찮다고해줄 내 사람 있으면 좋겠다.  누가 나 좀 살려주세요 편한게 하게해주세요.
@user-qg9rm7ws7l,제가 태어날때부터다니던 곳이있습니다그곳이 너무 좋았고 추억도 많습니다. 하지만 저희는 소유권이 없었고 결국 그곳은 사이비종교에게 팔리게 되었습니다.그날이 마지막날인걸 알았더라면..더 많은 추억을 가지고 왔을텐데..친구관계도 성적도 힘든 이 시기에그 곳 까지 가버리니 너무 지칩니다..
@user-uw5qb1gk3q,고3이 되니까 진짜 조금 힘들었던게 너무 힘들다..나 조금만 믿어주지 그냥 힘들다고 하면 수고했다는 말 한마디만 해주길 바라는건데...그게 그렇게 힘든가 나 힘든거 진짜 조금만 알아줫음 좋겟다 나만 힘든게 아니라는거 아는데 지금 힘든게 시작인거 아는데 근데..그냥 조금만 알아주는 사람잇었음 좋겠다
@user-om8gw6gn7e,예전에는 내가 힘들어도 누군가에게 위로도해주고 공감해주고 토닥여줬는데지금은 위로도 공감도 토닥여주는게 힘드네.. 감정이 말랐나봐
@user-ye3tk5hw2m,"엄마 미안해. 엄마가 내 얖에 있는게 얼마나 지옥같은지 엄마는 모를거야.너무 괴로워서 잊었던 옛날 생각이 나. 엄마에게 맞아 바닥에서 웅크린채 울고있는 내가 구석에서 나를 보고있고, 자기전에 내 목을 조르는 누군가의 손에 괴로워해. 집안곳곳에 있는 나의 모습에 괴로워하고, 무슈히 믾은 날의 잔인한 엄마의 모습이 내 곁에서 내 입을 틀어막고 목을 조르고 있어. 사람이 두려워 미칠것 같고, 아무도 믿을수 없어.사랑한다말하며 나에게 폭력을 행사하던 엄마가, 날 믿으라고 말하고는 내 비밀을 폭로한 친구와, 날 괴롭힌 그 아이들이 생각나.변하려고 해봐도 도자히 벋어날수가 없어. 무기력과 익숙함이 날 붙잡아 다시금 우울속에 나를 쳐박는데, 나는 정말로 잘하고 싶었어.어제는 내 생일이였어. 이번 생일에도 나는 죽지 못했어. 그날 죽기 위해 난간에 기대었던 어린 나는  끝내 죽는게 두려워서 주저앉은 어린 나는. 이렇게 힘들걸 알고 있음에도 살고싶다고 울며 아무일 없다는 듯이 살아갔는데...엄마 미안해. 아빠 미안해. 동생에게도 미안해. 당신들이 나무 버거워. 너무 끔직해. 사람들이 무서워. 믿을수가 없어. 사는게 괴로워. 너무 힘들어. 숨막혀서 죽을것 같아. 이제는 소리내서 울수조차 없어. 바닥에 피가 떨어지는 것처럼 눈물도 그냥 떨어져. 나 노력했는데...내 잘못인걸까?나한테 미안하다고 하지 말아줘. 나한테 사랑한다고 하지 말아줘. 그렇게 하고서 다시 폭력을 휘둘렀잖아. 다신 안그러겠다면서 몇년이나 나를 그 폭력속에 가두었던 엄마가 이제 변해서 나를 때리지 않는게 너무 괴로워. 어른들의 사정이라며  술을 마셔서 그랬다며, 이제 변했다며, 이제 과거에서 벗어나라는 그들에게 소리치고 싶었어.당신들이 나를 상처주고 있어. 난 아직 힘든데. 난 아직 그대로인데. 나는. 나는... 나좀 살려줘. 엄마를 변호하지 말고 제발 나한테 공감하고 같이 욕해줘. 포기하는거 아니니까. 죽을거 아니니까. 부모님처럼 살가 아니고 이미 그 환경 뛰어넘으려는 마음가짐 있으니까. 지레짐작 하지말고 위로해줘.그런데 이미 좀 늦었나봐.미리 해주지 그랬어.오늘도 창밖을 보며 죽고싶다고 생각해.좋아하는 일도 싫증이 나고 다 귀찮아져.도움을 청하는 것도 이제는 그만하고 싶어.10년이면 많이 노력했잖아.그 잠깐씩의 즐거움이 좋아하는 일들이 나를 붙잡는것도, 이제 효과가 점점 사러질듯해.죽음에 대한 공포는 이미 사는것에 대한 두려움과 비슷해져서, 이제는 선택할수 있을지도 몰라.오늘도 다짐해. 아무에게도 말하지 말고 이대로 죽어야지. 이제 편해져야지. 이제 그만해야지. 누구의 도움도 필요없어졌어. 바라는게 없으니까. 그냥 죽기를 바랄뿐이야. 누가 나좀 죽여줬으면."
@user-vi4mj9mv3q,그냥 약 엄청많이 먹고 하루종일 따뜻한 이불안에서 자고싶다
@snshduddjsnsj,인관관계와 곧 닥쳐올 입시 스트레스로 힘든 시간을 보내고있는 예체능을 선택한 고등학생입니다 ..모든 고등학생들 화이팅 ..내 자신도 화이팅 ..
@user-rh4og9kv6c,다음날은 꼭 내가 나를 좋아할 수 있는 기회가 생겼으면 좋겠어. 가족도 아닌 친구도 아닌 연인도 아닌 온전히 내가 나를 좋아할 수 있는 날까지 울어야겠다. 억지로 사랑한다고 말할게
@user-ct6lf7rm6u,요즘 일이 너무 안구해져서 여러가지로 힘든데 좀 이기적이지만 누가 안아줬으면 좋겠다… 아무말 없이 그냥 안아주면 좋겠다…
@user-ks7bk3qx4u,떠나려 했지만 문득 나를 믿어주고 사랑해주는 사람이 있다는것을 느끼고그런 사람이 이 세상에 딱 한명이라도 존재한다면더 살아갈 가치가 있고 살아볼만한거같다.
@user-tw3yw7ik3k,"결혼을하고 이렇게 외로울수가 있을까요.. 잦은 싸움 상대방의 잦은가출,,늘 아들과 둘이 버려져있는 제자신이 이젠 지치고 힘드네요 우리에게 답은 이혼인것 같단 생각이 수천번들고,, 이젠 결혼생활 마침표를 찍는게 낫겠단 생각이드네요,,너무 외로운 결혼생활이였어요"
@user-ky5ue5rb6t,"나 다시 우울해.. 근데 괜찮아, 또 이겨낼거니까"
@user-rm8tn6wt1n,"한때까지만 해도 나의 왼쪽 손목에 자리한 자상들이 끔찍했고 징그럽게 짝이 없었다. 그럼에도 계속 늘어가기에 역겹게도 모순적이라고 생각했다. 좀 시간이 지나고 수십번을 긋고 돋기를 반복하자니, 내 흉터들은 내 삶의 치열한 흔적이 되어 싹을 틔웠다. 붉게 번지던 핏자국이 장미같았고 꿰맨 자국들은 가시가 돋은 듯 매서웠다. 행복을 추구한 예술가의 숨겨진 덧칠들이였다. 결국 그것들이 바탕이 되어 나라는 명작이 되었고, 나만이 아는 이스터에그가 되었다. 시간이 약이긴 했다. 비록 지독히 오래걸렸으나, 마침내 완성해냈으니까. 과거의 나와 비슷한, 어쩌면 더욱 치열한 하루를 이어가는 사람들에게 감히 말해본다. 혼자는 힘들다. 더 많은 충돌을 겪는다. 너무 스스로를 단절시키고 가두지 말아라. 힘드냐고 물어보는 말에 하루쯤은 꾸며내지말고 솔직하게 답해봐라. 힘들어죽겠다고. 그러다보면 진심으로 너의 이야기를 듣기위해 기다린 사람이 손을 내밀 것이다. 어차피 힘들텐데 한번쯤 잡아봐라. 이미 떨어질 곳도 없는 나락, 썩은 동아주리면 어떻고 황금 동아줄이면 어떠하겠는가?"
@dg07jyl,유년시절 상처받고 마져 크지 못한체 어른이 된 날 보듬고 살고 싶다
@user-no2ln1ye3b,"인생을 계획없이 살아온 것 같아 지금의 결과가 나온거 같다는 생각이 들어요. 더 중요한게 뭔지 모르고 살다보니 좋은 사람 놓치고 저에게 최악인 사람이었던 15년 친구라고 말하기도 싫지만 그 친구와 연을 끊었어요. 저 싫다고 이별을 말한 그친구에게 청개구리 같이 말하고 진심을 전하지 못해서 너무 미안하고 계속 후회만 남아요. 저한테는 과분했던 그친구.. 딱 한번만 만나서 얘기 나누고 싶네요. 1년이 지나가지만 재회는 아니더라도 솔직하게 터놓고 싶네요. 이해는 안해줄테지만.. 목표, 계획은 없었지만 나름 나대로 열심히 살았다고 했는데 그에 비해 얻은 것이 없는 것 같고 결국 지금은 혼자인게 참.. 사람에 너무 집착을 했었고 정작 중요한걸 잃어버린 후에야 알게되니 하루하루가 지옥 같아요. 부디 좋은 날이 오면 좋겠네요."
@jojin3326,오늘 사랑하는 사람이랑 헤어졌네요..저는 진심이였는데 버림받은 기분도 들면서 배신감도 들었네요....순간 감정를 주체못하고 모든걸 내려놓기로 했지만 노래를 들으면서 좀 눈물을 흘리니까 그나마 나아졌네요...감사합니다
@user-tn9sp1zp1u,대학에 처음 올라와서 좋아하는 여자애가 생겨 몇개월 동안 짝사랑 해보지만 잘 안되네요 요즘들어 친해진 것 같지만 계속 연락도 잘 안되고 전남친 얘기를 하는 걸 보면 저한테 마음이 없나봐요 연락 기다리는 동안 애타고 미칠 것 같은 제가 마음 고생을 저도 모르게 하고 있었나봐요 이 글을 쓰면서도 옆에 화면에 카카오톡을 켜놨지만 역시나 답장이 없네요... 좋아하는 마음을 그만두고 싶은데 자꾸 생각나고 사진보고 그러면서 자신을 달래요 다른 분들에 비해 별거 아니라고 생각하겠지만 전 이거때매 정말로 진심으로 힘들어서 4킬로 이상이 빠졌어요.. 괜히 이러한 것들로 스트레스를 받아 학교 가는 게 괜히 무섭고 삶이 재미가 없어졌네요 오후 한시에 답장을 보내도 답장이 없다가 2시에 인스타 스토리가 올라오고 3시 넘어서 답장하는 그녀를 보면 너무 힘들어서 정말로 마음을 접고 싶지만 어떻게 접어야 하는지 잘 모르겠어요 그녀때매 가장 친한 친구가 고백했을때도 거절했어요.. 그녀만 생각하면 아직도 심장이 뛰고 보고싶지만 저한테 마음이 없는게 느껴지네요.. 글을 하나 봤는데 여자가 남자한테 꽤 자주 답장이 없으면 정말로 마음이 없는거라고요 정말로 저를 친구로만 생각하나봐요 하지만 가끔 전화를 하다보면 저한테 마음이 아예 없는건 아니라고 해놓고 항상 연락에선 저를 너무 힘들게 해서 더 복잡해요.. 대체 어떻게 해야하는 지 잘 모르겠어요 여자 한명 때매 이렇게 힘든 건 처음이라 방법을 잘 모르겠네요 그래서 제가 이 상황에서 가장 바라는 건 아예 친구도 못하거나 아예 연인으로 발전을 했으면 좋겠다는 생각이 드네요 이 두 개 중에 하나라도 해야 제가 마음고생 하는 것을 멈출 수 있기 때문이에요.. 아무튼 저도 여러분들도 다 행복해줬으면 좋겠네요
@user-ts1un2qk8q,군대D-20입니다 시간이 너무 안가고 일에치여 힘드네요 이또한 지나가리라 믿습니다
@llll__k7,포기도 어려운 도전이라고 위로 좀 해주세요ㅠㅠ 24살 되서 젤 처음 한 도전이 포기입니다 하던 걸 포기하고 새로운 길로 가야하는데 다시 하고싶은걸 찾기도 힘들고 어떻게 찾아야할지도 모르겠어요 그래서 지금 인생에서 젤 힘든 순간에 도착했어요 사회 초년생이지만 부모님은 논다고만 생각하고 너무 힘드네요
@sooab6613,"악마같은 부모에게서 독립하겠다고 이직하고 상경했는데 막상 일은 어렵고 힘드네요. 오랫동안 사랑해주는 남자친구에게도 이런 모습 보이는게 미안하고 숨고싶어요.  보고싶은데, 안 보고싶어요. 이 댓글 끄적이고 있다는 사실에 더 눈물이 나네요"
@user-uu3yd4nr6l,다들힘내세요
@user-hf5mp7pt9u,누가 내 슬픔을 알아주고 다가와서 진실된 위로를 줬으면
@user-hc1xb7sh6r,"이 댓글을 발견했다는 것은 이미  많이 지쳐 플리에 들어왔다는 것이에요.당신은 왜 여기에 들어왔죠? 무엇이 당신을 힘들게 했나요? 그게 무엇이던, 움추려져 있지 말고 고개를 들어요. 바닥만 보다가 바닥 뚫리겠어요. 자. 이제 부터당신이 할 일을 천천히 조금씩 해 나가는거에요! 당신은 할 수 있어요!! 힘내요!!지금까지 많이 힘들었었죠? 포기하고 싶고, 불안하고..하지만 , 저는 당신이해낼 수 있으리라 믿어요! 비록 컴퓨터 너머의 댓글일 뿐이지만, 이 댓글을 보고 앞으로 쭉 행복하시길 바래요! 다시 말하지만, 당신은 꼭 해낼 수 있어요!"
@user-nz7zd5ho4m,저 오늘 생일인데 아무도 연락을 안해주네요 쓸쓸한데 앞으로 친구에게 의존하지 않을려구요 그럼 이 마음이 괜찮아질거 같으니까요
@user-ym5ll6ky7b,""" 아프면 제발 그냥 좀 쉬어..이유가 뭐가 됐든, 아프면 그냥 아픈거고,힘든거 그냥 힘든거야..센 척하지말라고.. 힘든데 왜 웃어?? """
@user-wf9fh9wr5s,첫곡..이태원ost중 내 최애곡ㅠㅠㅠ
@jiwonpark8666,너무힘들어요 아무도 안도와주고 나만 혼자하는게. 그냥 단순히 팀플 혼자해서 화나는게 아니라 뭔가 아무도 나를 친구로 생각안하고 도와주려 하지도 않고. 그게 나를 친구로 생각안하는구나. 나를 사람이라 생각 안하는 건가. 그리고 도와주는 사람이 아무도 없는게 너무 외로워요. 가족도 보고 싶고.  그냥 낯선 곳에 친구도 없고 이용만 당하고 도와주는 사람도 없고. 왜 이렇게 외롭고 힘든걸까
@user-ew9ll3dt2z,너무 잘하고 있고 이제 남은건 네가 스스로 인정하는거야
@hej5407,"어저께 제 존재가 부정당하는 경험을 했어요.. 가슴이 너무너무 아파요. 속은 100번 넘게 무너지고 있고, 없어져야 편해지는 건지 싶다가도 또 밖에선 아닌척 평범한 사람인척 연기하는 제 자신이 참… 이렇게 척이라도 하면서 꿋꿋하게 견뎌내서라도 살고싶나봐요.. 그래서 오늘 엄청 괜찮은 척 많이 했네요.. 그러면서 속으로는 저 사람들은 내가 어제 어떤 일을 겪었는지 알까? 내 사정을 알면 떠나갈까? 이런 쓸데없는 생각이 들었어요.. 더이상 제 자신이 파괴되지 않도록 부스러지지 않도록 오늘 여기에 다 털어놓고 마음 다 잡겠습니다! 좋은 노래 너무 감사합니다! 소중한 내일이 오길 기다리며.."
@Duck_Joon,포기일까 새로운 도전일까
@user-pi5kh7wi8s,다들힘이되네요감사합니다!
@user-kf5bv3yn8n,"평일엔 학교 가고 끝나고 또 공부하러 학원 가고, 집에 와서 또 공부 …… 전 살려고 아등바등 하는데 부모님이 절 깎아내리는 말씀을 하셔서 요즘 너무 힘들어요 ….. 요즘 낙이 하루 일과 다 끝내고 침대에 누워서 에어팟 끼고 위로 노래 듣는거에요 ……. 아직 16살인데 왜 이렇게 힘든걸까요 큰 산들이 절 기다리고 있는데 저는 나아갈 자신이 없네요"
@user-yc3wx5sw1s,나도 기대고 싶다 자립심독립심 강한 거 맞는데 힘들 땐 누가 내 얘기 묵묵히 들어주고 안아줬으면 좋겠다 맨날 주변 얘기 들어주고 챙겨주니까 나는 낙동강 오리알 신세다 뭐때문에 힘든지도 모르겠고 그냥 지치고 울고싶고 그래..
@hybridcloud4994,평생을 이런노래 듣기 싫어하고 왜듣는지 1도 몰랐던 내가 오늘 갑자기 울적하다 라고 하면서 이른시간 불끄고 침대에 옆으로 누워핸드폰으로 우울할 때 듣는 노래라고 치고 듣고 있다는거... 눈물 살짝 났고... 앞으로 더 힘든날이 많은 걸까 지금 이 시기가 힘든건가. 내가 조금 변하고 잇다
@user-yg1sg3sh5s,"견뎌, 견디고 견디다 보면 출구는 나올거야그럼, 그땐 너가 원하는 곳에 가까워져 있을거야"
@user-md1br1oi9g,오는사람 안막고 가는사람 안붙잡습니다!~^^
@allwhiteuh,"가장 큰 고통은 그 고통을 들어줄 대상이 없는거에요 ,., 저 또한 힘든데 부모님한테 말하니 아버지는 싸워라 하고 어머니는 듣지도 않네요 그냥 진짜 자살마렵고 진짜 고통스러워요 그래도 하루하루 살아가는데 진짜 기댈사람이 없어서 너무 힘드네요 그리고 인터넷 친구들이 들어주면 뭐해요 부모님들은 게임하지말라하는데 전화할때는 자꾸 들어와서 방해하시고 진짜 하..그래도 노래 좋네요..;).....저는 현생 살러 가보겠습니다.."
@user-qs7gd8pr5i,운동선수라는 목적으로 꿈을 위해가는데 아직 부족한게 많고 살부터 라는말만 여러번 듣는 고통에서 제발 벗어나고 싶다  이제 시작인데 벌써부터 포기하고 싶기도한데 더 노력하자...
@user-zt9vh7ig1x,사랑하는 이들을 연이어 보내면서 난 정말 이세상에서 .... 어디로 가야하고 누구를 만나야하고 무얼해야할까하는 고민에 늘 빠지게된다..항상 웃으려 애쓰고 웃고있지만 난 슬프다...사랑하는 이들이 떠나니..  힘들게하는 이들이 자신들이 더 슬프다고..  슬퍼할 기회조차 주지않는다..죽길 바라는거같은데.. 참..  무섭다..도망..  진짜 그곳으로 가야 안전할까...
@user-ey4ep2ry1j,"""내가 태어날땐 모두가 웃고 내가 울었으니까내가 죽을땐 내가 웃고 모두가 울었으면 좋겠어""      인디언 체로키 족 의 속담"
@DH-nk3km,그거 알고있니 이제는 어떤게 어떻게 힘들고 어떻게 해야하는지 조언을 구하고 도움을 구하고 죽을 힘조차 없다는거
@user-it3wq8uo3w,건축공 이성훈이 가 학교 폭력에 폭언에 너무 많이 괴롭혀서 힘들어요 도움을 주세요
@user-gn1wm9mv5m,요즘 힘들었는데 노래 듣고 우울한 기분이 좀 덜해지네요.
@user-md1br1oi9g,음악은 친구이자 위로다! 음악에 가깝습니다!~^^
@89naminsu,감사해요 :^)
@user-kq5dv6qf1b,"지친분들 모두 힘 내시고요, 공공장소 의자위에 저렇게 신발 신고 발 올리면 안됩니다"
@user-mx9lu2lx5i,좋은 노래 감사합니다 구독하고 갑니다ㅏㅏㅏ (이 계정은 은악 들을려고 만든 계정ㅎㅎ)
@ph-7877,"발내려임마!!
으디 공공기물에 신발을"
@user-fh7kq2gl5e,요즘 너무 힘들고 외롭네요. 내가 가지고 있는 고민을 털어놓을 사람도 없고 나를 위하는 사람도 없는것 같아요 그래서 추하게 울고있는 내 모습도 너무 싫네요 이런 추한 모습도 이해해주는 사람이 있으면 얼마나 좋을까
@sth6005767,좋다...
@user-iv7ut9yn6d,요즘 세상이 미쳐가는건지 나도 같이 마음이 공허해지고 아무것도 하기가 싫어지네
@user-kf1jl3sv1g,학교에서의 인간관계로 스트레스 받고 소외되는게 괴롭습니다.내일이 오는게 너무 괴롭습니다. 오늘이 가지 않았으면 좋겠어요.제가 이렇게 빌어도.. 저를 향한 친구뺏기와 저를 소외시키는 00이 때문에 괴롭습니다.잠을 자면 00이가 없는 학교에서.. 친구들과 활발하고 재밌게 지내는 꿈을 자주 꿉니다.그 꿈이 현실이 되었으면 좋겠지만 현실은.... 그저 힘드네요.00이가 개인사정으로 학교에 나오지 못했던 날이 제게는 편안했습니다.이제 몇개월 안 남았으니 얼른 참고.. 신경쓰지 말고 무사히 중학교를 마치고 어엿한 고등학생이되어서 행복해질거에요.. 고등학생때는 그저 지금보다 행복했으면 좋겠어요..올해 2022년은 힘듭니다.
@user-sz6dl6es9n,너무 힘들어서 울고싶어서 듣는데 눈물이 안나네요..  아무나 다 좋으니깐 기대서 안겨서 울고싶다 소리내면서 펑펑.. 안 기쁜데 웃는 것도 멈추고 그냥 울고싶다 차라리 눈 감고 30분이 지나면 저절로 죽었으면 좋겠다 어차피 나 죽어봤자 달라지는 건 없울텐데 죽고싶으면 죽으라던데 왜 발이 안떨어질까 왜 죽으라는 말이 고맙지않고 마음이 아플까.. 그렇게 원하던건데 왜....? 모르겠어 다 모르겠어 난 이제 뭐 어떡해야하는 거야 기대면 질린다고 그러면서 왜 자꾸 힘들면 기대라고 희망을 줘.. 믿어달라면서 믿으면 믿지말래 울면 우는 거 꼴보기싫다고 울지말래 왜 내 곁엔 안아줄 사람 하나 없을까
@siyeonyou379,내 마음 좀 알아줘 힘들다고 말하면 제발 날 이해 좀 해줘 .. 제발 부탁이야
@Lovely-Shark,이런노래 올리리고 싶지만 올리지 못하는 슬픔 노래 좋으네요잘 듣고 갑니다.2023년도는 이런곡 라이센스 살수 있을까요
@user-ny3rs8oo5y,제발 누가 나한테 괜찮다고 해줘 느려도 괜찮다고 해줘 울어도 괜찮다고 해줘 제발 나 좀 안아줘 내 말 들어줘 제발 나 죽기싫어 사실 나 괜찮은거 맞지? 나 쓸모있는 사람이지? 나 이렇게 느려도 괜찮겠지? 나 너무 불안해
@user-nn9sx9rh2t,진짜 내가 왜 살아야할까  차라리 나하나 죽는게 더 편하지 않을까 생각하면서 그냥 죽을까 생각했는데 하루하루가 나에겐 1년과 같았고 그냥 이세상에서 없어지고싶었다 하지만 나보다 힘든사람도 많고 가족을생각해서 벼텼지만 힘든건 달라진게없다...
@wizardny_0510,저는 장난 때문에 친구한테 정신적으로 너무 힘들었고 극단적인 생각까지 했다라고 말하고 손절했어요 근데 친구들은 우리가 지금 몇년을 잘 지내왔고 아침까지 괜찮던 니가 갑자기 왜 그러냐고 그러더라고요. 전 그저 사과를 받고 싶었고 제가 행복해지고 싶었기 때문에 수 많은 고민 끝에 말한건데 말이죠. 근데 한 순간에 제가 갑자기 손절치는 미친사람이 되어 버렸어요.. 분명 전 사과를 받을려고 말했고 제가 잘못한게 아닌데 갑자기 손절 쳤다고 제가 잘못한거 처럼 되어 버렸어요. 진짜 제 삶에서 좋은 친구이자 미운 친구들 이였는데 제가 손절하자고 하는 순간에도 제 입장은 고려 해주지 않고 제 마음을  자기들이 함부로  추측해서 생각 하더라구요. 이유를 몇번이나 설명했는데 ....... 말 할 사람이 없어서 여기에다가 대신 적어 봅니다 ...  물론 친구사이가 다는 아니다 라는건 잘 알고 있어요 근데 너무 억울합니다 저만 나쁜사람 되고 제 친구들은 좋은 이미지고 ..... 그래서 대학 갈 날만 기다리고 있습니다 몇 개월만 버티다 보면 저도 곧 행복해지지 않을까요??  아직까지는 너무 힘들지만 버텨서 저도 한 번쯤 행복한 인생 살아보고 싶네요
@user-tp8sc5xs5u,친구관계때문에 너무 힘들고 엄마가 저를 믿어주지도 않고 너무 몇 달동안 힘들어요 지금도 울고 있는데 우울감이 빨리 사라졌으면 좋겠어요
@user-pw4ou3dy7p,요즘 너무 힘들어요 가족과 학업 때문인 비중도 한 부분 차지하는데 요즘은 내 성격 때문에 사람들이 자꾸 떠나는 거 같아서 그래서 이제 나를 누구도 사랑 안 할 거 같아서 너무 힘든데 말을 안 하니까 누구도 모르고 다 날 떠나겠죠...
@user-bt5ej7kr3d,"나조차도 나를 싫어하는데 날 좋아해줄 사람이 있을까? 왜 남들은 열심히 살고 열심히 사랑하고 사랑 받는데 난 노력할 의지조차도 안생기는 걸까? 애초에태어났으면 안될 존재이지 않았을까? 세상에 너무 미안하다, 내가 숨 쉬는 이 공가조차도 아깝다는 생각이든다. 그만 살아도 좋을거 같아.."
@user-fo8bg4wv3t,안우울할때 댓글이나 노래 들으면 ㅡㅡ? 모야 ㅋ 하고 아무생각 없었는데 오늘 개우울한가보다 눈물이 펑펑 나네; 진짜 생리일도 아니고 힘든일이 딱히 있는 것도 아닌데... 오늘따라 댓글이 아름답고 눈물이 너무 난다. 아무리 저금하고 열심히 살아도 집 한채가... 인간관계가.. 결혼생활이 모든게 다 버겁다. 사회가 너무 나를 벼랑끝으로 내몬다. 정치도 경제도 다 싫다..... 아니!!?? 그래도 난 행복하다!! 아니... 우울하다ㅠㅠㅠㅠ
@user-cv9kt6er4l,나의 삶이 영화나 드라마처럼 마지막은 해피엔딩이였으면 좋겠다..
@user-ok5bz5om8j,갑갑한 곳에 나를 가두는 우울증이...다시금 찾아오는게 무섭네요...애써 다독여봐도 다시금 찾아오느게 왜이리 무서운지...
